content_1,score
"""机子非常给力，出风很安静，制热效果好，就是制热得有三至五分钟的预热服务！说是制冷很快。希望夏天制冷给力，好评！",1
"""第一套房买的凉之静，第二套房继续买凉之静2，功能更齐全，外观更漂亮了，格力值得信赖。",1
"""目前只能使用热风还是可以，师傅说就是要等3分钟后才能吹热风有可能是保护机子嘛！",1
"""前天上下单，昨天收货，今天安装好，立即用！就是这样方便快捷，舒适满意。质量好，送货快，安装服务周到。师傅高空作业，挺辛苦的，值得赞！???",1
"""当天买第二天就送货到家了，预约来安装也很顺利。还没使用，希望对得起格力的口碑！",1
"""很满意的一次购物，外观也很漂亮、喜欢的玫瑰金&hellip;&hellip;好空调格力造！！安装师傅今早刚帮我们装好，很细致的服务，美美哒&hellip;&hellip;",1
"""师傅安装技术好，服务太度好，完全表现出一个合格的服务人员的素质.",1
"""买了两部空调感觉安装师傅很专业，安装到位，制冷效果也是很好",1
"""非常漂亮，老婆特别喜欢。很满意的一次购物。安装师傅非常有耐心。",1
"""空调送货安装都比较及时，只是包装盒上有脚印。其他都是满意",1
"""空调非常漂亮，静音效果好，制冷和制热都非常快，继续支持格力！",1
"""非常好，国产顶级，样子美，声音小，多种功能，声音很小。全家都喜欢",1
"""外观颜色不错，希望经久耐用。安装师傅也不错，非常感谢！",1
"""第一次在京东上买大家电，不过没有让我失望，空调挺好的，制热也快，外观好看，做活动的时候买的，比实体店里价格便宜，都后悔冰箱，洗衣机没从京东上买了，肠子都悔青",1
"""安装师傅服务态度很好很专业。装完后负责清理现场，赞一个。",1
"""空调质量好，京东服务必须打5星。。",1
"""格力的质量没的说。就是京东的服务，2楼以上就要-100的装机费&hellip;&hellip;",1
"""价格实惠，空调看起来很有质感，安装师傅很专业，态度非常好，感谢?，",1
"""刚刚收到！还没安装，不知道效果如何，期待后天的安装！！",1
"""买来给孩子用的 效果不错！试运行了一下 声音还是蛮轻的！",1
"""。。。。。。。。",1
"""空调很漂亮，送货安装速度，安装人员服务态度好",1
"""空调质量不错，按照师傅的服务也好",1
"""付款第二天就送货并当场安装，速度不要太快！安装的几位兄弟特别给力，满分好评！",1
"""金色，比白色好看些，价格就有些贵了！没有搞活动，什么礼品都没有送，买得太着急了！服务倒不错！",1
"""不错哈，直至在用这个大品牌，之前就买了三台，用了十年了还是很好，现在搬新家了，继续支持格力！",1
"""非常不错，制冷制热速度快，发货速度快，送货及时，安装非常专业，京东购物非常方便，省心，以后购物就来京东了",1
"""空调安装好了 安装师傅多负责的 出了点小插曲 事情虽然很不愉快 但师傅态度挺好",1
"""京东一直很让人信赖，送货他别快，快递员也很好，东西也很好，good好好哈哈哈哈哈",1
"""物流送货很快安装人员货到人就来安装了，安装人员态度非常好临走把卫生打扫的很干净",1
"""还行，想买个其他颜色，结果就金色了，国产空调能不能有点创意啊，不是白色就是金色，很恶俗啊",1
"""空调外观很漂亮，送货快，安装快。",1
"""买了两台格力，新房子，还没用。相信格力的实力。看上去挺漂亮的。",1
"""颜色比较好看，但空调启动有点慢",1
"""师傅很专业，安装也很快，格力就是好",1
"""产品很好，安装服务也很好，非常满意",1
"""发货速度快，安装，服务态度很好",1
"""还没有使用，目前好评，等使用了再来",1
"""效果很好，满意，安装很负责，收费很正规的。",1
"""安装师傅很好！安装的很细致！辛苦啦！",1
"""空调不错，样子好，制热快。静音。",1
"""很好，下单第二天就送到了，第三天就安装好了，非常满意，机子也很赞。",1
"""空调比想象中大，看着蛮好的！装空调师傅是夫妻俩，人很负责很好！",1
"""格力我只选择空调，空调我只选择格力，做最专业的事情，最牛的公司和最牛的人才会做研发，相信二级能效也是刚刚的，不像是其它公司虚标的，快递小哥很给力必须给-103个赞。-100个赞给空调本身，-1个赞给京东平台管理出这么好的员工，-1个赞给快递员用心服务，剩下一个赞送给未来京东希望越来越好。",1
"""格力这款机器造的很漂亮！师傅安装也很好?希望一晚一度电就好了",1
"""图方便，网上买的，相信京东，邻居也是在京东上买的格力空调。",1
"""宝贝收到了，质量很好，价位也很合理，送货速度快，安装师傅态度也很好，好评",1
"""发货速度快，安装师傅很负责。制热效果挺好的，也很静音，总之很满意！",1
"""包装，送货时间，安装过程都很满意，当然如果价格再低一千就比较理想了！",1
"""真心好看，看说明是有除甲醛功能，新房装修就买啦，与壁纸太般配",1
"""师傅很专业，服务很好特别仔细认真。真心给力，下次会回购！",1
"""运输空调快，安装师傅非常满意！",1
"""物流蛮快的，送到第二天就安装了",1
"""好评！安装完美，速度快，服务好！",1
"""上午到货下午安装，速度就是快",1
"""送货速度快，空调很不错，试用中",1
"""刚用，暂时感觉挺好的，没有什么问题！",1
"""空调外观很漂亮，装在新房子的，还没用。",1
"""外观很漂亮，制热效果也挺好的",1
"""看外观非常好，大气，还没启动，待用后评价",1
"""很好的空调，送货安装都很到位！",1
"""机子外观很漂亮，刚安装上，期待完美，相信格力",1
"""限购，就我市买了不同匹数的，还不卖我，0",1
"""安装好了，师傅教我用了wifi，挺喜欢的",1
"""安装师傅太棒了，有这么好的安装师傅太难得了！",1
"""整体感觉不错，外观漂亮。物流安装也很顺利",1
"""真心好，服务，我只想说以后的电器都京东了",1
"""安装速度很快，师傅服务态度也很好，十个赞?",1
"""外观漂亮，大方与风格配",1
"""送货快，制冷快，售后好",1
"""安装师傅不错，东西也可以，就是刚买就降价",1
"""机子漂亮，才安装好，等用效果",1
"""物流快，服务好。值得购买。",1
"""收到货还没安装，格力应该不错哈！",1
"""货很快就收到了，还在联系安装",1
"""暖气刚好用上，不怕冷到宝宝了",1
"""满意，好评，这个季节还没有用",1
"""非常好、师傅服务很到位！刚装修完、还没用、等夏天用用再说",1
"""非常满意！安装人员服务也好！",1
"""一直信任格力，不错值得信任",1
"""东西不错！挺好的！以后还会买！不错！",1
"""非常满意！安装师傅服务非常好。",1
"""外观漂亮，左右扫风和上下扫风真不错",1
"""空调很漂亮，制冷快，不错的，挺好",1
"""很好，下午加班装好的，格力客服挺好的",1
"""很好！到货速度快！安装师傅认真！",1
"""高端大气上档次，不错不错，很满意",1
"""数显很暗，白天基本看不见！",1
"""装完使用中，好评。安装和送货师傅辛苦。",1
"""安装师傅服务服务特别好，赞一个！",1
"""物流和安装都很及时，目前感觉还不错，看后续使用情况怎么样了",1
"""格力空调信得过，正好有活动很实惠，提温降温都挺快，外观也很不错，推荐推荐...",1
"""安装师傅太负责了，空调质量也好，没什么声音，家里空调一直都买格力的，以后也是。",1
"""空调很好，外观大气上档次，快递和安装都比较给力(32个赞)，制热速度较快",1
"""好评，这个是新款，普遍卖的白色，而这款香槟色看着好看，还是二级能效。安装人员也很好,没有收取安装费，非常满意！",1
"""一号上午下单，二号送到，三号安装，京东速度不错，这个空调瞒漂亮的，试了制热效果不错，价格元旦活动优惠了-100，还送了手环",1
"""样子不错，送货安装都很及时。囤货中，没开始使用，相信大品牌。安装师傅很有耐心，帮助我们解答了专业问题",1
"""促销广告，免费0元安装，免高空作业费，免质架费。结果上门安装都要费，又要安装费又要支架费。是骗子公司",1
"""好评！声音小 试了下制热很快的 师傅安装的挺快 态度还特别好 走的时候还要给收拾垃圾 哈哈哈哈哈哈哈 买家电还是京东靠谱！",1
"""师傅刚装上去，漂亮，点赞。安装专业，而且还另外免费刚我装了一个漏电开关。",1
