CommentCount,GoodRateShow,GoodCount,F_type,price,GeneralCount,brand,p_Name,PreferentialPrice,PoorCount,shop_name,X_type,type,keyword,ProductID,Y_type
6400,96,6200,落地扇,399.00,100,美的（Midea）,美的（Midea）FS40-17KRW 五叶变频遥控落地扇/电风扇,299.00,100,美的两季品旗舰店,none,"美的FS40-17KRW,4425010,9.42kg,中国大陆,8小时以上,无极变速,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",遥控方便 噪音很小 造型美观 风扇不错 风很柔和 质量不错 安装方便 使用方便 风力很大 远程遥控 广角送风 遥控方便 适合宝宝 颜色漂亮 质量不错 遥控方便 电机好 远程遥控 风力很大 风很柔和 扇网坚固 安装方便 遥控方便 风很柔和 造型美观 安装方便 扇网坚固 声音很大,4425010,none
4700,89,4200,单冷,1199.00,300,艾美特（AIRMATE）,艾美特(Airmate) CFTW08 塔式遥控冷风扇/塔扇/空调扇/电风扇,999.00,200,艾美特生活电器旗舰店,none,"艾美特CFTW08,152535,6.58kg,中国,3-5L,8小时以上,五档及以上,正常风,单冷,遥控式,竖出风",还可以吧 风挺大的 风扇不错 外型好看 噪音很小 送货快 比风扇好 声音小 冷风效果好 送冰晶 送货快 声音小,152535,none
17000,96,17000,none,299.00,400,美的（Midea）,美的（Midea）榨汁机大口径不锈钢机身 全铜线电机 304不锈钢刀盘WJE2802D ,129.00,300,美的生活电器自营官方旗舰店,none,"美的WJE2802D,2302927,3.2kg,中国大陆,其它",榨汁很好 东西不错 榨汁速度快 使用方便 速度快 果汁细腻 还可以吧 出汁率很高 好清洗 声音小,2302927,其它
78000,97,75000,none,299.00,1700,美的（Midea）,美的（Midea）吸尘器SC861A家用手持立式吸尘器二合一强劲吸力,139.00,500,美的吸尘器旗舰店,床褥沙发吸头，地面吸头，扁嘴吸头,"美的SC861A,608883,2.3kg,江苏,地板，地毯，沙发，床铺,水洗尘杯,立式/手持吸尘器,电源式（5米-10米）,500W以下,床褥沙发吸头，地面吸头，扁嘴吸头",使用方便 电源线够长 吸力很大 吸尘器不错 质量不错 吸尘很干净 打扫干净 东西不错 吸头很多 功率大,608883,立式/手持吸尘器
86000,96,83000,转页扇，台扇,199.00,2400,澳柯玛（AUCMA）,澳柯玛（AUCMA）KYT-25ND01 台式转页扇/电风扇,69.00,1100,澳柯玛两季品旗舰店,none,"澳柯玛KYT-25ND01,1370329,2.2kg,山东青岛,2小时以下,三档调节,正常风,5片,3级,机械式,转页扇，台扇",风扇不错 使用方便 质量不错 风很柔和 噪音很小 风力很大 底座很稳 造型美观 安全节能 安装方便 造型美观 风很柔和 风力很大 质量不错,1370329,none
2900,88,2500,单冷,799.00,100,格力（GREE）,格力（GREE)KS-0502Db 家用节能遥控制冷小空调扇 办公宿舍移动省电冷风扇冷风机 GREE格力,489.00,100,格力明达丰专卖店,none,"格力（GREE)KS-0502Db 家用节能遥控制冷小空调扇 办公宿舍移动省电冷风扇冷风机 GREE格力,10229706583, ,12.56kg,中国大陆,KS-0502Db,3-5L,8小时以上,四档调节,正常风,单冷,遥控式,横出风",外型好看 冷风效果好 风扇不错 比风扇好 送货快 比空调省电 风挺大的 加冰很凉快 制冷效果好 比风扇风大 净化空气 智能操作 加了冰晶 加冰很凉快 风扇不错 可以驱蚊 加湿空气 风挺大的 风扇不错 水箱很大,10229706583,none
2100,99,2100,none,7980.00,6,GERMANPOOL,德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 绿色,2980.00,10,德国宝（GERMANPOOL）专卖店,none,"德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 绿色,1653216116, ,6.8kg,PRO-10s,自动清洗,25000转/分及以上,旋钮式,料理/辅食机,八档以上,不锈钢，其他,搅拌，榨汁，碎肉，研磨，碎冰，五谷类粉,3-5人",料理机很好 使用方便 果汁细腻 榨汁很好 东西不错 声音小 榨汁速度快 好清洗 出汁率很高 速度快 使用方便 果汁细腻 辅食不错 好清洗 果汁细腻 榨汁速度快 声音小 料理机很好 声音小 料理机很好 果汁细腻 破壁机很好 速度快 好清洗 料理机很好,1653216116,料理/辅食机
140000,97,140000,none,796.00,3100,小狗（puppy）,小狗（puppy)无尘袋家用静音吸尘器D-928,399.00,900,小狗电器官方旗舰店,地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,"小狗（puppy)无尘袋家用静音吸尘器D-928,1000023352, ,7.1kg,中国大陆,D-928,地板，地毯，瓷砖，厨房，沙发，床铺，酒店,水洗尘杯，水洗滤网，旋风过滤,卧式吸尘器,电源式（5米-10米）,1800w及以上,地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",还可以吧 吸力很大 吸尘器不错 吸尘很干净 质量不错 使用方便 电源线够长 打扫干净 功率大 吸头很多 不易缠发 打扫干净 节能电机 小巧轻便 吸尘很干净,1000023352,卧式吸尘器
92000,95,88000,塔扇,398.00,3300,艾美特（AIRMATE）,艾美特(Airmate) FTW36T2-A 塔扇/电风扇,299.00,1300,艾美特生活电器旗舰店,none,"艾美特FTW36T2-A,216706,6.5kg,中国,2小时以下,三档调节,正常风,无叶,无,机械式,塔扇",使用方便 风扇不错 安装方便 质量不错 造型美观 风力很大 风很柔和 底座很稳 噪音很小 广角送风 造型美观,216706,none
22000,89,19000,单冷,399.00,1500,奥克斯（AUX）,奥克斯（AUX）机械冷风扇/空调扇/电风扇FLS-120M,219.00,900,奥克斯两季品旗舰店,none,"奥克斯FLS-120M,1071128,5.53kg,浙江宁波,3-5L,无定时,三档调节,正常风,单冷,机械式,竖出风",还可以吧 送货快 风扇不错 比风扇好 送冰晶 风挺大的 冷风效果好 加湿空气 外型好看 尺寸合适 净化空气 送冰晶 送货快,1071128,none
1600,100,1500,none,3580.00,6,谷格（GUGE）,德国GUGE破壁机家用加热水料分离系统全自动蒸汽多功能米糊干磨粉搅拌绞肉榨汁机豆浆料理机 京东配送,2880.00,5,谷格旗舰店,none,"德国GUGE破壁机家用加热水料分离系统全自动蒸汽多功能米糊干磨粉搅拌绞肉榨汁机豆浆料理机 京东配送,10108342034, ,6.5kg,AD-G888,自动清洗,25000转/分及以上,触摸式,料理/辅食机,八档以上,不锈钢，金属，塑料，其他,搅拌，榨汁，碎肉，研磨，切菜，和面，碎冰，五谷类粉，冰淇淋/奶昔，豆腐，其他,3-5人",料理机很好 果汁细腻 好清洗 速度快 使用方便 出汁率很高 榨汁速度快 榨汁很好 东西不错 绞肉不错 果汁细腻 使用方便 料理机很好 东西不错,10108342034,料理/辅食机
200,97,200,none,4399.00,2,博世（BOSCH）,博世（BOSCH）吸尘器无线手持立式75分钟续航静音车载家用BCH65PETCN沸点红,3999.00,4,博世生活电器旗舰店,床褥沙发吸头，缝隙吸头，扁嘴吸头,"博世BCH65PETCN,3766667,6.1kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,水洗尘杯，水洗滤网,无线吸尘器,充电式（无线）,床褥沙发吸头，缝隙吸头，扁嘴吸头",外观漂亮 配件齐全 吸力很大 打扫干净 吸尘器不错 使用方便 吸尘很干净 节能电机 吸力持久 功率大 刷头多样 尘杯容量大 外观漂亮 配件齐全 易收纳 外观漂亮 刷头多样 小巧轻便 吸头很多 噪音小 刷头多样 吸尘很干净 吸力很大 质量不错 使用方便 刷头多样 配件齐全 功率大,3766667,无线吸尘器
63000,96,60000,落地扇,289.00,2100,美的（Midea）,美的（Midea）FS40-8B1 五叶落地扇/电风扇,189.00,700,美的两季品旗舰店,none,"美的FS40-8B1,597426,7.84kg,中国大陆,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",还可以吧 风扇不错 安装方便 质量不错 风力很大 噪音很小 使用方便 风很柔和 造型美观 底座很稳,597426,none
5900,92,5400,单冷,649.00,300,美的（Midea）,美的（Midea）AC120-16BRW 遥控冷风扇/空调扇/电风扇,499.00,100,美的两季品旗舰店,none,"美的AC120-16BRW,2355515,10.16kg,中国大陆,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",送货快 风挺大的 比风扇好 外型好看 风扇不错 比风扇风大 水箱很大 送冰晶 加冰很凉快 冷风效果好,2355515,none
80,100,80,none,4999.00,0,苏泊尔（SUPOR）,苏泊尔（SUPOR）真破壁料理机加热破壁机家用榨汁机原汁机豆浆机搅拌机JP08G-1300（30000转/分）,1599.00,0,苏泊尔官方旗舰店,none,"苏泊尔JP08G-1300,5023884,7.25kg,中国大陆,20000转/分(含)以上,按键式,破壁机,榨汁，搅拌，冰淇淋奶昔，碎冰，豆浆,不锈钢",,5023884,破壁机
2000,96,1900,none,899.00,50,海尔（Haier）,海尔（Haier）吸尘器 ZB1205R 无绳充电家用吸尘器 手持推杆二合一 紫红色,799.00,20,海尔吸尘器旗舰店,电动吸头，扁嘴吸头，毛刷吸头,"海尔ZB1205R,3016265,3.95kg,中国大陆,地板，地毯，瓷砖，沙发，汽车,水洗尘杯，水洗滤网,无线吸尘器,充电式（无线）,500W以下,电动吸头，扁嘴吸头，毛刷吸头",使用方便 小巧轻便 外观漂亮 吸尘器不错 吸尘很干净 质量不错 打扫干净 配件齐全 吸力很大 易收纳 轻巧便捷 很不错,3016265,无线吸尘器
18000,95,18000,落地扇,699.00,500,艾美特（AIRMATE）,艾美特(Airmate) FS4086RI-W 七叶遥控落地扇/电风扇,349.00,200,艾美特生活电器旗舰店,none,"艾美特FS4086RI-W,1365527,9.4kg,中国,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",噪音很小 风很柔和 风扇不错 质量不错 遥控方便 安装方便 风力很大 造型美观 底座很稳 使用方便,1365527,none
2000,88,1700,单冷,1238.00,90,格力（GREE）,格力（GREE）家用遥控移动小空调扇/冷气扇/制冷风扇KS-0505D-WG,499.00,100,格力TOSOT旗舰店,none,"格力（GREE）家用遥控移动小空调扇/冷气扇/制冷风扇KS-0505D-WG,1589452655, ,9.35kg,KS-0505D-wg,3-5L,8小时以上,四档调节,正常风,单冷,遥控式,横出风",风扇不错 比风扇好 风挺大的 加冰很凉快 冷风效果好 外型好看 比空调省电 送冰晶 制冷效果好 送货快 声音小 噪音很小 节能 APP遥控 净化空气,1589452655,none
1400,100,1300,none,3980.00,6,西屋（Westinghouse）,美国西屋（Westinghouse）HS0450破壁料理机榨汁机料理机家用破壁机加热辅食 三代智能(升级版),2380.00,4,西屋旗舰店,none,"美国西屋（Westinghouse）HS0450破壁料理机榨汁机料理机家用破壁机加热辅食 三代智能(升级版),10216324480, ,5.3kg,其他,25000转/分及以上,触摸式,料理/辅食机,五档-八档(含),其他,搅拌,3-5人",使用方便 东西不错 好清洗 速度快 果汁细腻 料理机很好 榨汁速度快 出汁率很高 榨汁很好 声音小,10216324480,料理/辅食机
20000,97,19000,none,299.00,300,德尔玛（Deerma）,德尔玛（Deerma）CM300 紫外线除螨仪除螨机 手持吸尘器家用,199.00,100,德尔玛官方旗舰店,其他,"德尔玛CM300,3327010,1.75kg,中国大陆,床铺,除螨,除螨仪,电源式（5米以下）,500W以下,其他",小巧轻便 外观漂亮 使用方便 吸尘器不错 电源线够长 质量不错 吸力很大 吸尘很干净 打扫干净 功率大 易收纳 打扫干净 电源线够长 质量不错 吸力持久 使用方便 功率大 质量不错 刷头多样 吸头很多 配件齐全 外观漂亮 吸力很大,3327010,除螨仪
19000,97,19000,落地扇,359.00,300,格力（GREE）,格力（GREE）FD-4030B 遥控式落地扇/电风扇,168.00,200,格力生活电器旗舰店,none,"格力FD-4030B,2599660,7.5kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,落地扇",安装方便 遥控方便 质量不错 风扇不错 风力很大 造型美观 噪音很小 使用方便 远程遥控 底座很稳 造型美观 风很柔和 睡眠风不错 适合宝宝 底座很稳,2599660,none
2800,92,2500,单冷,469.00,100,康佳（KONKA）,康佳（KONKA）遥控冷风扇/空调扇/冷风机/电风扇KF-LY28-Y,299.00,80,康佳两季品旗舰店,none,"康佳KF-LY28-Y,4594008,7.32kg,中国大陆,3-5L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",加冰很凉快 外型好看 冷风效果好 送货快 加湿空气 比风扇好 风挺大的 节能 净化空气 智能操作,4594008,none
17000,95,16000,none,399.00,400,苏泊尔（SUPOR）,苏泊尔（SUPOR）榨汁机家用果汁机TJE06A,119.00,200,苏泊尔官方旗舰店,none,"苏泊尔TJE06A,2995308,2.92kg,中国大陆,旋钮式,料理/辅食机,手动,不锈钢,搅拌，榨汁,3人以下",东西不错 榨汁速度快 使用方便 榨汁很好 速度快 还可以吧 出汁率很高 好清洗 果汁细腻 料理机很好,2995308,料理/辅食机
8600,100,8500,none,899.00,40,莱克（LEXY）,莱克（LEXY）吸尘器C53家用除螨 静音 大吸力 无耗材 能擦地板  C3203-3 玫瑰金,849.00,20,莱克官方旗舰店,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,"莱克（LEXY）吸尘器C53家用除螨 静音 大吸力 无耗材 能擦地板  C3203-3 玫瑰金,1576389515, ,7.2kg,1743000,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,卧式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",吸尘很干净 使用方便 质量不错 吸力很大 噪音小 吸尘器不错 打扫干净 功率大 电源线够长 外观漂亮,1576389515,卧式吸尘器
10000,97,10000,落地扇,359.00,100,美的（Midea）,美的（Midea）FS40-15QRW 五叶遥控落地扇/电风扇,239.00,100,美的两季品旗舰店,none,"美的FS40-15QRW,1429749,8.7kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",安装方便 风扇不错 遥控方便 风力很大 质量不错 使用方便 底座很稳 噪音很小 风很柔和 电机好 安装方便 睡眠风不错 颜色漂亮 广角送风 远程遥控 风扇不错 风力很大 造型美观 电机好,1429749,none
8000,91,7300,冷暖,499.00,400,澳柯玛（AUCMA）,澳柯玛（AUCMA）LRG3-MD08 机械冷暖空调扇/冷风扇,239.00,200,澳柯玛两季品旗舰店,none,"澳柯玛LRG3-MD08,1380707,6.0kg,中国青岛,3-5L,无定时,三档调节,正常风,冷暖,机械式,竖出风",送货快 比风扇好 送冰晶 风挺大的 风扇不错 尺寸合适 外型好看 加了冰晶 冷风效果好 加冰很凉快 送货快 外型好看 净化空气 大水箱,1380707,none
3600,100,3600,none,7999.00,5,洁氏（JESE）,美国洁氏（JESE）JS-100Y变频破壁料理机加热预约保温家用榨汁机破壁机玻璃杯,2680.00,2,JESE洁氏旗舰店,none,"美国洁氏（JESE）JS-100Y变频破壁料理机加热预约保温家用榨汁机破壁机玻璃杯,1735157898, ,10.0kg,JS-100Y,预约定时,25000转/分及以上,触摸式,料理/辅食机,八档以上,塑料,搅拌,3-5人",东西不错 料理机很好 出汁率很高 速度快 好清洗 果汁细腻 榨汁速度快 使用方便 打蛋很方便 榨汁很好 绞肉不错 东西不错 榨汁速度快 果汁细腻 好清洗 东西不错 果汁细腻 使用方便 料理机很好 料理机很好 榨汁速度快 东西不错 还可以吧 料理机很好 东西不错 料理机很好 使用方便,1735157898,料理/辅食机
20000,95,19000,none,299.00,600,海尔（Haier）,海尔（Haier）吸尘器 HC-T2103A 干湿吹三用 桶式家用 大功率大吸力,298.00,300,海尔吸尘器旗舰店,地面吸头，缝隙吸头，扁嘴吸头，小吸头,"海尔HC-T2103A,2155793,6.27kg,中国大陆,地板，地毯，瓷砖，厨房，沙发,水洗尘杯，水洗滤网，干湿两用,桶式吸尘器,电源式（5米-10米）,1000w-1399w,地面吸头，缝隙吸头，扁嘴吸头，小吸头",吸力很大 吸尘器不错 使用方便 质量不错 吸尘很干净 电源线够长 功率大 打扫干净 吸头很多 外观漂亮,2155793,桶式吸尘器
29000,97,28000,转页扇，台扇,299.00,600,艾美特（AIRMATE）,艾美特(Airmate) FBW32T2 台式转页扇/电风扇,129.00,200,艾美特生活电器旗舰店,none,"艾美特FBW32T2,1507669,2.5kg,中国,2小时以下,四档调节,正常风,5片,1级,机械式,转页扇，台扇",质量不错 风扇不错 噪音很小 风很柔和 使用方便 造型美观 颜色漂亮 安全节能 风力很大 底座很稳 广角送风 遥控方便 远程遥控 适合宝宝 颜色漂亮 风很柔和,1507669,none
86000,88,76000,单冷,599.00,6800,志高（CHIGO）,志高（chigo)FSE-12遥控驱蚊款冷风扇/空调扇/电风扇（银黑色）,329.00,3400,志高冷风扇/取暖电器旗舰店,none,"志高FSE-12,854863,7.5kg,浙江,L5,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",还可以吧 比风扇好 风扇不错 风挺大的 送冰晶 可以驱蚊 冷风效果好 加冰很凉快 加了冰晶 智能操作 可拆洗 尺寸合适 加了冰晶 强效制冷 大水箱,854863,none
900,95,900,none,3699.00,20,飞利浦（PHILIPS）,飞利浦（PHILIPS）榨汁机原汁机破壁微榨无滤网榨汁机HR1897/30,1999.00,10,飞利浦厨房电器旗舰店,none,"飞利浦HR1897/30,1888038,5.7kg,中国大陆,其他,3-5人,二档(含)-五档(含),按键式,塑料,榨汁",榨汁很好 使用方便 出汁率很高 好清洗 料理机很好 果汁细腻 东西不错 榨汁速度快 还可以吧 速度快 东西不错 榨汁很好 出汁率很高,1888038,none
27000,97,26000,none,599.00,500,飞利浦（PHILIPS）,飞利浦（PHILIPS）吸尘器FC8471/81家用无尘袋大功率（星空蓝）,499.00,200,飞利浦品牌旗舰店,地面吸头，缝隙吸头，小吸头,"飞利浦FC8471/81,1121698,6.74kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺,水洗尘杯，水洗滤网，旋风过滤,卧式吸尘器,电源式（5米-10米）,1400w-1799w,地面吸头，缝隙吸头，小吸头",吸力很大 吸尘器不错 吸尘很干净 电源线够长 质量不错 使用方便 打扫干净 功率大 外观漂亮 小巧轻便 噪音小 配件齐全 电源线够长 吸尘很干净 质量不错,1121698,卧式吸尘器
