title,ask,answer,content,time_now,user,href
,,,洗碗机的功能都够用，多的程序基本上很少用，我的洗碗机现在基本上只用标准程序，所以看自己的喜好，想省钱，基本的就够用，想新款就上贵的,2015/12/21 19:53,scqgw,
,,,就像洗衣机一样，基本就是标准程序用用，花样只用于卖点。,2015/12/21 20:07,lugangqiang,
,,,如果说用洗碗机带来比手洗效果好的震撼， 那上纯水带来的效果 会接近第一次上洗碗得感受,2017/10/10 22:40,yangsirhc,
,,,光亮剂不加 你有足够的清洁力冲光碱残留么了,2017/10/10 22:41,yangsirhc,
,,,费时费力,2017/10/10 22:59,STRIKER999,
,,洗碗机的功能都够用，多的程序基本上很少用，我的洗碗机现在基本上只用标准程序，所以看自 ...,哇，没想到你能回复我，我看过你的帖子，我记得你买的博世洗碗机？然后在另外一个洗碗机帖子里面感觉你好专业啊！,2015/12/21 21:22,小花冶金局,
,,哇，没想到你能回复我，我看过你的帖子，我记得你买的博世洗碗机？然后在另外一个洗碗机帖子里面感觉你好 ...,用家而已，没什么专业，博世和西门子是一家。程序都差不多，快洗、高温洗、玻璃洗都是偶尔用用，标准模式够用了,2015/12/21 21:26,scqgw,
,,,基本程序肯定够用，其他的怎么说呢，就是有更好，没有也不影响，所以还是看你自己，预算多，可以考虑要功能多的，预算少就功能少的吧，不知道带智能洗的那款是不是有水量浑浊检测功能？,2015/12/22 11:45,suhhai,
转让一台德国生产的博世嵌入式洗碗机,"转让一台德国生产的洗碗机：,Bosch/博世型号： SMV88TX36E 自动洗涤完美烘干嵌入式。,淘宝最低12000元，现在转让11500.或者更低，有意请加她微信：18127075875,1659359605.jpg,(170.73 KB, 下载次数: 1),下载附件,2017-9-19 11:41 上传,T1rugvFs8cXXXXXXXX_!!0-item_pic.jpg_400x400.jpg,(16.23 KB, 下载次数: 0),下载附件,2017-9-19 11:41 上传",,,2017/9/19 11:44,bfzhang,https://www.jdbbs.com/thread-8355226-1-1.html
,,基本程序肯定够用，其他的怎么说呢，就是有更好，没有也不影响，所以还是看你自己，预算多，可以考虑要功能 ...,好像智能洗就是根据水的浑浊度来自动设定时间和温度的，那么应该就是有水量浑浊度检测这个功能、、、所以这个功能很必要吗？,2015/12/22 13:21,小花冶金局,
,,好像智能洗就是根据水的浑浊度来自动设定时间和温度的，那么应该就是有水量浑浊度检测这个功能、、、所以 ...,其实也不是说很必要，毕竟前面那个只有三个程序肯定都是能洗干净的,2015/12/22 15:09,suhhai,
,,,传家宝,2017/9/22 16:25,pc晓飞,
,,,传家保？,2017/9/22 21:12,dailav,
wifi智能插座29，九阳洗碗机1499，36瓦吸顶灯5.5，4轴飞行器58,"更多优惠商品请访问,超值购,手机扫一扫下载app（,安卓版），随时逛随时抢,移动端5元券,PC端5元券,USB3.0 笔记本移动硬盘外置盒 19包邮,佳典园镂空铁艺36瓦三色变光LED吸顶灯 5.5元包邮,移动端50元券,PC端50元券,遥控飞机无人机四轴飞行器 58包邮,移动端5元券,PC端5元券,【文徽园】无铅松花蛋30枚 29.8包邮,秋冬季成人户外露营睡袋 19.8包邮,欧耐脚踩高压便携充气泵 29包邮,脚踩的有脚踩的好处,移动端30元券,PC端30元券,科动免烫抗皱休闲西裤 26包邮,移动端40元券,PC端40元券,【战地吉普】男士休闲商务牛仔裤 49元包邮,【林森尼迪】新款纯棉男士夹克外套 78包邮,历史最低！九阳 X5免安装烘存一体洗碗机 1499包邮,别管页面价格，只管领券拍下就会看到1499的价格,百年老字号：秋林里道斯 哈尔滨红肠110g*10根 56.9元包邮,移动端20元券,PC端20元券,【控客】miniK小K智能定时开关插座 29包邮,特步男鞋防滑耐磨运动鞋 79包邮,移动端60元券,PC端60元券,匹克轻便网面透气男款休闲运动鞋 89包邮,移动端5元券,PC端5元券,都市方圆 无线键盘鼠标套装 18.8元包邮",,,2017/9/17 1:22,超值购czgou.cn,https://www.jdbbs.com/thread-8354177-1-1.html
,,好像智能洗就是根据水的浑浊度来自动设定时间和温度的，那么应该就是有水量浑浊度检测这个功能、、、所以 ...,智能洗哥就用过一次，和标准程序没什么区别,2016/3/22 18:20,scqgw,
,,,标准洗、玻璃洗、半洗这几个功能最实用，其它功能基本都是然并卵，主要用处是提升逼格,2016/3/22 22:59,blackhawk37,
,,,"没详细研究过8套的型号，因为自己买的是13套的……,你看看烘干方式有没有区别，如果一样的话，买便宜的,其他都没有什么区别的",2016/3/23 9:18,otika,
,,,,2017/9/17 19:45,超值购czgou.cn,
,,,,2017/9/17 20:58,超值购czgou.cn,
,,,,2017/9/17 21:21,超值购czgou.cn,
,,,差了3000 ，可能是内胆区别，这个是大头,2016/3/23 20:51,yangsirhc,
,,,尽量选无缝不锈钢内胆,2016/3/23 20:53,yangsirhc,
,,标准洗、玻璃洗、半洗这几个功能最实用，其它功能基本都是然并卵，主要用处是提升逼格,贵的那款有一个“加速省时‘，好像可以节约20%-60%的洗涤时间，这个功能好像很吸引人啊？看到有个人测试3个小时的节能洗，按了加速省时后里面变为59分钟。。,2016/4/14 17:26,小花冶金局,
西门子洗碗机，加盐后加盐地方盖子忘盖了，洗了，有事吗？,加盐后，跟儿子说了句话，然后漏斗放上面也没拿掉，加盐那个地方的盖子没盖就洗了，标准程序洗涤，大概1个半小时，洗好后才发现盖子没盖，估计洗涤的时候喷淋的水也沿着漏斗进去了，会不会有什么问题？,,,2017/9/16 22:31,甲壳虫_2008,https://www.jdbbs.com/thread-8354143-1-1.html
,,贵的那款有一个“加速省时‘，好像可以节约20%-60%的洗涤时间，这个功能好像很吸引人啊？看到有个人测试3 ...,"区别就是程序,然后我建议是这2个全部不要,8套没意义,换12套",2016/4/14 19:12,Scrooge,
,,,加盐干什么？,2017/9/16 23:25,STRIKER999,
,,,估计要重新加了吧。,2017/9/17 7:36,daitou1234,
,,,软化球被污染了，实际情况观察洗净状况,2017/9/17 10:27,yangsirhc,
,,"没详细研究过8套的型号，因为自己买的是13套的……,你看看烘干方式有没有区别，如果一样的话，买便宜的,...","博西 除了最贵的那个是干燥剂烘干（但是主要好处还是省电）,剩下都是冷凝烘干,贵/便宜就是程序，实际上省水省电差距都不是特别大",2016/4/14 19:13,Scrooge,
,,"没详细研究过8套的型号，因为自己买的是13套的……,你看看烘干方式有没有区别，如果一样的话，买便宜的,...","博西 除了最贵的那个是干燥剂烘干（但是主要好处还是省电）,剩下都是冷凝烘干,贵/便宜就是程序，实际上省水省电差距都不是特别大",2016/4/14 19:13,Scrooge,
家电小常识：洗碗机洗不干净的原因,"随着人们生活质量的提高，人们对于智能厨房的憧憬越来越大，因此，有更多的消费者会购买智能厨电。近几年，洗碗机的上市解决了很多懒虫以及一些不会做家务的上班族，使用非常方便。但在使用过程中经常会出现洗不干净的现象，那么可能会有一下几个原因：,1、洗碗用水温度过低;,2、水压低引起注水不够或漂洗不充分;,3、因堵塞排水不畅;,4、喷水口和水管堵塞;,5、水质较硬引起矿物沉积;,6、所用洗净剂不适当;,7、洗净剂的量不适当;,8、机内食物残渣被甩到餐具上而漂洗不足;,9、餐具挡住了漂洗喷雾;,10、污物干结在餐具上。,排除的方法：,1、正常洗碗水温应在60--70摄氏度，调整热水器出口水温约70摄氏度，以补偿进水管路中的热损失。,2、将原机定时注水改为压力控制注水或水位控制注水，也可加设水泵。,3、疏通进水管路，清理排水口栅格及排水管，检查并清除堵塞物。,4、利用洗净剂调节水的硬度。,5、将餐具放入洗碗机，按正常洗涤、漂清，先不烘干。取1/4杯氯化漂白剂放进洗碗机下部格架子的杯子里，再取两汤匙水质处理剂放进洗碗机底部，开机重复洗涤程序。然后将两杯醋酸倒入碗里，放在下部格架上，使机器完成漂清与烘干程序。,6、只能使用自动洗碗机的专用洗净剂。一般洗净剂的泡沫会妨碍洗碗机的洗净与漂清。使用洗净剂不要过量，过量也会产生污斑。洗净剂容器如果潮湿，应扫净晾干。",,,2016/5/12 9:54,小家电编辑,https://www.jdbbs.com/thread-6240718-1-1.html
,,加盐干什么？,跟软水机一个原理,2017/9/17 11:26,6191,
,,,"保险起见建议找售后,最差的情况软水系统坏",2017/9/17 21:19,Scrooge,
,,,更重要的是，经营者本身的责任心太低！,2016/5/12 10:30,职能小家电,
西门子洗碗机进、排水管是啥样的？,"准备买配件,进水是和洗衣机一样的卡扣型还是另类的螺纹连接？6分的吗？,排水管是普通25mm直径的管子？,是不是和洗衣机进、排水安装一样？",,,2014/10/4 16:03,wda,https://www.jdbbs.com/thread-5128715-1-1.html
累积一天的碗用洗碗机才划算吧？那么早上中午的脏碗放哪儿,洗之前，脏碗怎么处理？谢谢,,,2017/7/2 13:47,耳朵想唱歌,https://www.jdbbs.com/thread-8322373-1-1.html
,,,"我记得有张安装说明的,似乎和洗衣机是一样的,进口肯定是螺纹的，出口是跟管子",2014/10/4 16:05,Scrooge,
,,,就是普通的排水管，哥是在洗菜盆下装了一个y型管，直接插进去就行,2014/10/4 16:16,scqgw,
,,,我放入洗碗机里前是要冲一下的，这样天热就没有什么问题了，同时洗碗机比较干净，不要天天处理机器了。,2017/7/2 14:00,bushtbs,
,,我放入洗碗机里前是要冲一下的，这样天热就没有什么问题了，同时洗碗机比较干净，不要天天处理机器了。,你的意思是早上中午的脏碗碟冲一下，就放洗碗机里面，等到晚上吃了一起洗吗？,2017/7/2 14:29,耳朵想唱歌,
,,你的意思是早上中午的脏碗碟冲一下，就放洗碗机里面，等到晚上吃了一起洗吗？,"本帖最后由 bushtbs 于 2017-7-2 15:11 编辑,是这样的。注意洗碗机门要打开一点，门会自动合上，请将篮拉出一点就可。",2017/7/2 15:08,bushtbs,
,,"我记得有张安装说明的,似乎和洗衣机是一样的,进口肯定是螺纹的，出口是跟管子",进口螺纹和洗衣机不一样啊，现在用的三洋洗衣机就是个卡扣连接,2014/10/4 16:19,wda,
,,就是普通的排水管，哥是在洗菜盆下装了一个y型管，直接插进去就行,是这样吗？,2014/10/4 16:21,wda,
,,是这样的。注意洗碗机门要打开一点，门会自动合上，请将篮拉出一点就可。,好的，谢谢,2017/7/2 15:12,耳朵想唱歌,
,,是这样的。注意洗碗机门要打开一点，门会自动合上，请将篮拉出一点就可。,请问应该用什么样的筷子呀？我今天洗了第一次发现筷子掉色。,2017/7/2 22:01,耳朵想唱歌,
,,请问应该用什么样的筷子呀？我今天洗了第一次发现筷子掉色。,不锈钢筷子,2017/7/3 0:14,winbh,
,,,洗碗机自带进水管和排水管，不用自己买,2014/10/4 16:22,scqgw,
,,洗碗机自带进水管和排水管，不用自己买,我是说和这个一样吗？,2014/10/4 16:25,wda,
,,,不一样,2014/10/4 16:26,scqgw,
,,不锈钢筷子,以前偶尔会用到不锈钢筷子的时候，感觉好像很滑，用起来不太方便。,2017/7/3 6:24,耳朵想唱歌,
,,,"好一些的洗碗机有预冲洗功能，就是这一顿的碗，稍微凉水冲一下，等到晚上，所有的再合起来一起洗。,或者碗少了直接手洗，或者直接用半截洗功能。",2017/7/7 14:28,灰果果,
,,"好一些的洗碗机有预冲洗功能，就是这一顿的碗，稍微凉水冲一下，等到晚上，所有的再合起来一起洗。,或者碗 ...",好的，谢谢，看了看说明书有½洗。,2017/7/7 17:29,耳朵想唱歌,
,,我是说和这个一样吗？,进水管有螺口的，排水管差不多,2014/10/4 16:27,scqgw,
,,,"从网上看到这两种下水连接方式的三通，菜盆的排水管40mm的,哪种合适？",2014/10/4 16:27,wda,
,,,"如果能放一半并且有一半洗功能就直接用吧！,洗衣机与洗碗机是一样的耐用家电，也没见谁必须把洗衣机装满才开动的对吧",2017/9/14 13:46,xinjiangcj,
,,,你用洗碗机洗洗粘豆包之类的东西看洗不洗得掉吧,2017/9/14 14:10,STRIKER999,
