p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
【京东配送】IRIS爱丽思空气循环扇迷你电风扇家用静音台扇遥控定时摇头扇PCF-C15TC 白色,爱丽思幸辉国际专卖店,10387389563,,,1100,97,1000,10,10,IRIS,噪音很小 风扇不错 造型美观 质量不错 遥控方便 睡眠风不错 广角送风 风很柔和 风力很大 远程遥控,"【京东配送】IRIS爱丽思空气循环扇迷你电风扇家用静音台扇遥控定时摇头扇PCF-C15TC 白色,10387389563, ,3.0kg,2-8小时,五档以上,正常风、自然风,3片,无,遥控式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】IRIS爱丽思空气循环扇迷你电风扇家用静音台扇遥控定时摇头扇PCF-C15TC 白色
钻石牌（DIAMOND）12寸台式转页扇/电风扇 迷你小台扇 鸿运扇KYT-30-1,钻石牌非凡专卖店,14142207159,,,100,93,100,4,5,钻石牌（DIAMOND）,风扇不错 质量不错 颜色漂亮 风力很大 使用方便 风很柔和 噪音很小 遥控方便,"钻石牌（DIAMOND）12寸台式转页扇/电风扇 迷你小台扇 鸿运扇KYT-30-1,14142207159, ,2.4kg,2小时以下,三档调节,正常风,5片,3级,机械式,转页扇",转页扇,钻石牌（DIAMOND）12寸台式转页扇/电风扇 迷你小台扇 鸿运扇KYT-30-1
骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,安涛专营店,11928182606,,,1600,96,1500,20,30,骆驼（CAMEL）,质量不错 风力很大 底座很稳 风很柔和 噪音很小 风扇不错 使用方便 造型美观 安装方便 颜色漂亮,"骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,11928182606, ,6.5kg,中国大陆,2-8小时,三档调节,正常风,5片,3级,机械式,落地扇",落地扇,骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35
艾美特(Airmate)电风扇FW4517A 壁扇 牛角扇 墙壁扇   摇头 18吋,艾美特子云专卖店,1547621219,,,500,97,500,10,7,艾美特（AIRMATE）,质量不错 风力很大 风扇不错 电机好 造型美观 安装方便 安全节能 扇网坚固 底座很稳 风很柔和 风力很大 底座很稳 风扇不错 遥控方便 服务至上 底座很稳 造型美观 安装方便 风力很大 风扇不错,"艾美特(Airmate)电风扇FW4517A 壁扇 牛角扇 墙壁扇   摇头 18吋,1547621219, ,5.75kg,FW4517A,无定时,三档调节,正常风,3片,2级,机械式,壁扇",壁扇,艾美特(Airmate)电风扇FW4517A 壁扇 牛角扇 墙壁扇   摇头 18吋
先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】,先创旗舰店,10252499036,,,1700,97,1700,20,30,先创（XIANCHUANG）,风扇不错 风力很大 安装方便 底座很稳 使用方便 扇网坚固 电机好 质量不错 噪音很小 安全节能 电机好 广角送风 质量不错 使用方便 安全节能 使用方便 扇网坚固 风力很大 噪音很小 质量不错 底座很稳 广角送风,"先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】,10252499036, ,12.0kg,无定时,三档调节,正常风,3片,3级,机械式,工业扇",工业扇,先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】
钻石牌（DIAMOND）五叶壁扇16寸壁挂电风扇FB-40II,钻石牌非凡专卖店,11818340255,,,100,94,100,5,4,钻石牌（DIAMOND）,风力很大 使用方便 质量不错 安装方便 造型美观 风扇不错 电机好 广角送风 适合宝宝 噪音很小,"钻石牌（DIAMOND）五叶壁扇16寸壁挂电风扇FB-40II,11818340255, ,3.5kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,壁扇",壁扇,钻石牌（DIAMOND）五叶壁扇16寸壁挂电风扇FB-40II
志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇,盛世昌业专营店,10632948074,,,200,94,200,10,3,志高（CHIGO）,颜色漂亮 风扇不错 底座很稳 噪音很小 使用方便 安装方便 质量不错 造型美观 风很柔和 风力很大 底座够稳,"志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇 ,10632948074, ,6.3kg,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇 
艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色,艾美特官方旗舰店,12065304129,,,70,96,70,3,0,艾美特,使用方便 质量不错 颜色漂亮 风扇不错 噪音很小 安装方便 造型美观 风力很大 风很柔和 底座很稳 质量不错 颜色漂亮 风力很大 安装方便 造型美观,"艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色,12065304129, ,6.15kg,中国大陆,SW164R-1,8小时以上,五档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,台扇",台扇,艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色
日彩（RICAI）FS-40-AR1603Rc家用定时遥控落地扇 节能立式办公静音电风扇,日彩旗舰店,12880501762,,,1500,97,1400,30,20,日彩（ricai）,安装方便 遥控方便 噪音很小 远程遥控 风扇不错 风力很大 使用方便 质量不错 底座很稳 安全节能,"日彩（RICAI）FS-40-AR1603Rc家用定时遥控落地扇 节能立式办公静音电风扇,12880501762, ,10.0kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,日彩（RICAI）FS-40-AR1603Rc家用定时遥控落地扇 节能立式办公静音电风扇
骆驼（CAMEL）工业扇500/650/750工业落地扇 大功率电风扇牛角落地扇 750落地工业扇,金雷电器专营店,10289151270,,,500,92,500,10,20,骆驼（CAMEL）,风扇不错 风力很大 扇网坚固 电机好 质量不错 安装方便 使用方便 遥控方便 底座很稳 噪音很小 使用方便 安装方便 扇网坚固 使用方便 安装方便 扇网坚固 电机好 风扇不错 广角送风 电机好 质量不错 广角送风 扇网坚固 底座很稳 稳固性好,"骆驼（CAMEL）工业扇500/650/750工业落地扇 大功率电风扇牛角落地扇 750落地工业扇,10289151270, ,14.0kg,骆驼,无定时,三档调节,正常风,3片,无,机械式,落地扇，工业扇",落地扇，工业扇,骆驼（CAMEL）工业扇500/650/750工业落地扇 大功率电风扇牛角落地扇 750落地工业扇
,EUROHEALTH海外专营店,1956793344,,,100,96,100,5,2,None,噪音很小 遥控方便 风扇不错 广角送风 造型美观,"欧洲直邮 戴森Dyson无叶风扇冷暖型AM05/AM09  加湿净化AM10 可遥控 AM09-黑色 冷暖两用（AM05升级款）,1956793344, ,5.0kg,2-8小时,二档调节,正常风,无叶,2级,遥控式,落地扇",落地扇,欧洲直邮 戴森Dyson无叶风扇冷暖型AM05/AM09  加湿净化AM10 可遥控 AM09-黑色 冷暖两用（AM05升级款）
美的（Midea）FZ10-15BW 塔扇无叶风扇/家用电风扇/静音立式风扇,美的环境电器旗舰店,11394874308,,,100,94,100,7,3,美的（Midea）,造型美观 风很柔和 风扇不错 噪音很小 质量不错 风力很大 使用方便 安全节能 安装方便 底座很稳 安装方便 使用方便 噪音很小,"美的（Midea）FZ10-15BW 塔扇无叶风扇/家用电风扇/静音立式风扇,11394874308, ,5.7kg,中国大陆,FZ10-15BW,2-8小时,三档调节,正常风,无叶,无,机械式,台扇",台扇,美的（Midea）FZ10-15BW 塔扇无叶风扇/家用电风扇/静音立式风扇
格力（GREE）FDE-40 家用客厅省电静音机械式落地扇 节能定时立式办公宿舍床头电风扇,格力明达丰专卖店,10138054173,,,4000,96,3900,80,70,格力（GREE）,质量不错 噪音很小 风扇不错 安装方便 使用方便 风力很大 颜色漂亮 造型美观 风很柔和 底座很稳,"格力（GREE）FDE-40 家用客厅省电静音机械式落地扇 节能定时立式办公宿舍床头电风扇,10138054173, ,7.0kg,FDE-40,2小时以下,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,格力（GREE）FDE-40 家用客厅省电静音机械式落地扇 节能定时立式办公宿舍床头电风扇
艾美特（AIRMATE）FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工扇 白色,艾美特华安专卖店,10158057235,,,2100,92,1900,80,90,艾美特（AIRMATE）,风扇不错 风力很大 质量不错 安装方便 造型美观 噪音很小 电机好 使用方便 风很柔和 安全节能 造型美观 使用方便 质量不错 风扇不错 广角送风 质量不错 造型美观 电机好,"艾美特（AIRMATE）FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工扇 白色,10158057235, ,5.2kg,FZ5610,无定时,无极变速,正常风,3片,3级,机械式,吊扇",吊扇,艾美特（AIRMATE）FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工扇 白色
格力(GREE)落地扇电风扇遥控家用智能7叶静音FD-4042Bg7-WG 白,格力威铭专卖店,10221881337,,,3100,96,3000,60,50,格力（GREE）,风扇不错 质量不错 噪音很小 造型美观 风力很大 安装方便 遥控方便 使用方便 底座很稳 风很柔和 底座很稳 遥控方便 风扇不错,"格力(GREE)落地扇电风扇遥控家用智能7叶静音FD-4042Bg7-WG 白,10221881337, ,8.59kg,FD-4042Bg7-WG,2-8小时,四档调节,正常风,7片及以上,1级,遥控式,落地扇",落地扇,格力(GREE)落地扇电风扇遥控家用智能7叶静音FD-4042Bg7-WG 白
,德派海外专营店,1963823468,,,90,96,90,2,2,None,造型美观 安全节能 风很柔和 底座很稳 使用方便 风扇不错 广角送风 遥控方便 质量不错 安装方便 安全节能 风很柔和 使用方便 造型美观,"德国进口戴森Dyson无叶风扇AM09冷暖型电风扇AM05升级版 无叶风扇AM09黑色暖风+凉风,1963823468, ,5.0kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,2级,遥控式,落地扇",落地扇,德国进口戴森Dyson无叶风扇AM09冷暖型电风扇AM05升级版 无叶风扇AM09黑色暖风+凉风
格力（GREE)小电风扇12寸台扇转叶扇学生宿舍静音鸿运扇KYT-3001A,格力TOSOT旗舰店,1589259760,,,1900,96,1800,40,20,格力（GREE）,质量不错 风很柔和 使用方便 风扇不错 噪音很小 风力很大 造型美观 电机好 睡眠风不错 底座很稳 风力很大 使用方便 适合宝宝 质量不错 噪音很小 造型美观 睡眠风不错 安全节能 质量不错,"格力（GREE)小电风扇12寸台扇转叶扇学生宿舍静音鸿运扇KYT-3001A,1589259760, ,2.16kg,KYT-3001A,2小时以下,四档调节,正常风,5片,2级,机械式,台扇",台扇,格力（GREE)小电风扇12寸台扇转叶扇学生宿舍静音鸿运扇KYT-3001A
艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网,艾美特子云专卖店,1536539063,,,1500,96,1400,30,20,艾美特（AIRMATE）,噪音很小 风扇不错 质量不错 风很柔和 使用方便 底座很稳 风力很大 造型美观 颜色漂亮 安全节能 噪音很小 风扇不错 安装方便 安全节能 风扇不错,"艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网,1536539063, ,3.81kg,FBW32T2L,2小时以下,四档调节,正常风,5片,1级,机械式,转页扇",转页扇,艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网
格力（GREE）遥控落地扇电风扇 五叶家用智能静音台式风扇 FD-4025Bah5-WG,格力伟宏专卖店,12266727905,,,300,96,300,6,6,格力（GREE）,噪音很小 使用方便 遥控方便 安装方便 质量不错 风扇不错 风很柔和 风力很大 底座很稳 颜色漂亮 质量不错 风很柔和 扇网坚固 风力很大 广角送风,"格力（GREE）遥控落地扇电风扇 五叶家用智能静音台式风扇 FD-4025Bah5-WG,12266727905, ,6.4kg,中国大陆,FD-4025Bah5-WG,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇，台扇，工业扇",落地扇，台扇，工业扇,格力（GREE）遥控落地扇电风扇 五叶家用智能静音台式风扇 FD-4025Bah5-WG
艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用,艾美特子云专卖店,11848578464,,,300,92,200,10,10,艾美特（AIRMATE）,质量不错 颜色漂亮 风扇不错 造型美观 风力很大 噪音很小 安装方便 使用方便 风很柔和 电机好 质量不错 噪音很小 风很柔和,"艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用,11848578464, ,3.2kg,中国大陆,FZ5611,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用
扬子（YANGZI)FS-40-808 电风扇落地扇五叶家用电扇 808遥控款,富士宝电器专营店,11394819237,,,4200,94,4000,100,100,扬子,安装方便 颜色漂亮 使用方便 风力很大 风扇不错 造型美观 质量不错 广角送风 噪音很小 底座很稳 使用方便 质量不错 风很柔和 安全节能 安装方便 风很柔和 风力很大 睡眠风不错 颜色漂亮 底座很稳 颜色漂亮 使用方便 噪音很小 睡眠风不错 底座很稳,"扬子（YANGZI)FS-40-808 电风扇落地扇五叶家用电扇 808遥控款,11394819237, ,6.0kg,中国大陆,808,2-8小时,三档调节,正常风、自然风、睡眠风,5片,3级,遥控式,落地扇",落地扇,扬子（YANGZI)FS-40-808 电风扇落地扇五叶家用电扇 808遥控款
ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品,中联生活电器旗舰店,11716017536,,,21000,97,20000,400,200,中联（ZOLEE）,风力很大 使用方便 质量不错 风扇不错 安装方便 噪音很小 造型美观 底座很稳 颜色漂亮 风很柔和 小巧玲珑,"ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品,11716017536, ,1.32kg,中国大陆,ZL12-180,无定时,二档调节,正常风、自然风,3片,无,机械式,台扇",台扇,ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品
万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,万宝电器专卖店,1652813281,,,500,99,500,8,2,万宝（Wanbao）,安装方便 风扇不错 质量不错 风力很大 噪音很小 使用方便 电机好 造型美观 风很柔和 安全节能,"万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,1652813281, ,3.8kg,2小时以下,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送
美的（Midea）KYS30-10CR 遥控转页落地扇 升降定时静音家用风扇,美的绿灯侠专卖店,11166548108,,,800,97,800,10,10,美的（Midea）,风扇不错 噪音很小 质量不错 使用方便 安装方便 造型美观 风很柔和 底座很稳 遥控方便 安全节能,"美的（Midea）KYS30-10CR 遥控转页落地扇 升降定时静音家用风扇,11166548108, ,4.7kg,中国大陆,KYS30-10CR,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,转页扇",转页扇,美的（Midea）KYS30-10CR 遥控转页落地扇 升降定时静音家用风扇
钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇,钻石牌非凡专卖店,11382961482,,,600,92,600,20,20,钻石牌（DIAMOND）,质量不错 风力很大 安装方便 噪音很小 电机好 使用方便 风扇不错 扇网坚固 造型美观 广角送风 风力很大 质量不错,"钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇,11382961482, ,7.0kg,中国大陆,吊扇五叶A5,无定时,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,吊扇",吊扇,钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇
佳星（JASUN）落地扇电风扇家用办公静音定时摇头风扇FS-40H,佳星京东自营旗舰店,1100202,,,200,89,200,10,10,佳星（JASUN）,质量不错 风力很大 底座很稳 造型美观 风扇不错 安装方便 风很柔和 使用方便 噪音很小 安全节能 底座很稳 风扇不错 风很柔和 安装方便 造型美观 风力很大 安装方便 质量不错 质量不错 使用方便 扇网坚固 风力很大 广角送风 安全节能 噪音很小 质量不错 噪音很小 底座很稳 扇网坚固 风很柔和 造型美观 质量不错 风扇不错 质量不错,"佳星FS-40H,1100202,6.4kg,中国大陆,JX-FS-40H,2小时以下,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,落地扇，风扇伴侣",落地扇，风扇伴侣,佳星FS-40H
TER无叶风扇/电风扇/落地扇家用冷风扇T-DFS18,TER旗舰店,11836755832,,,200,88,200,10,10,TER,风很柔和 使用方便 造型美观 风扇不错 远程遥控 遥控方便 质量不错 噪音很小 底座很稳 安装方便 安装方便 风力很大 风很柔和 使用方便 远程遥控 风扇不错 远程遥控 风很柔和 安装方便,"TER无叶风扇/电风扇/落地扇家用冷风扇T-DFS18,11836755832, ,3.5kg,中国大陆,T-DFS18,2小时以下,无极变速,正常风,无叶,无,遥控式,落地扇",落地扇,TER无叶风扇/电风扇/落地扇家用冷风扇T-DFS18
