PreferentialPrice,FBnumber,PoorCount,p_Name,shop_name,ProductID,price,type,GoodCount,GoodRateShow,keyword,GeneralCount,CommentCount
249,无叶,50,先锋（Singfun）遥控塔扇/电风扇/落地扇DTS-G1 ,先锋两季品旗舰店,2559490,459,塔扇,3800,96,安装方便 遥控方便 使用方便 造型美观 风很柔和 风扇不错 噪音很小 质量不错 风力很大 远程遥控 质量不错 遥控方便 安装方便 遥控方便 风扇不错,100,4000
599,5片,1,先锋（Singfun）蒲扇/遥控电风扇/落地扇/升降转页扇DL1706婴童适用超柔风,先锋两季品旗舰店,4483856,699,落地扇，转页扇,200,99,风很柔和 噪音很小 造型美观 安全节能 适合宝宝 安装方便 睡眠风不错 风扇不错 质量不错 遥控方便 遥控方便 底座很稳 质量不错 电机好 安全节能 安装方便 风很柔和 安全节能 睡眠风不错 颜色漂亮 适合宝宝,2,200
178,5片,7,格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE,格力明达丰专卖店,11805608164,299,落地扇，转页扇,300,96,质量不错 风很柔和 噪音很小 风扇不错 底座很稳 造型美观 颜色漂亮 风力很大 扇网坚固 电机好,9,300
129,5片,30,Gree/格力风扇 KYT-2501 学生电风扇家用转页扇灰色鸿运扇静音小台扇,格力小家电专营店,1564365433,328,台扇,2300,96,噪音很小 质量不错 风很柔和 风扇不错 使用方便 睡眠风不错 造型美观 风力很大 电机好 底座很稳 风很柔和 质量不错 使用方便 电机好 质量不错 噪音很小 风力很大,50,2400
179,5片,100,先锋（Singfun）五叶遥控静音电风扇/落地扇DD1312,先锋两季品旗舰店,1370596,299,落地扇,7200,96,遥控方便 风扇不错 风力很大 安装方便 远程遥控 质量不错 使用方便 噪音很小 造型美观 风很柔和 使用方便 远程遥控 安装方便 遥控方便,200,7600
269,5片,30,艾美特(Airmate) FSA4095R-WJ 五叶智能落地扇/电风扇 京东微联APP控制,艾美特生活电器旗舰店,2501689,699,落地扇,1100,94,质量不错 安全节能 安装方便 风很柔和 电机好 风扇不错 噪音很小 使用方便 底座很稳 睡眠风不错,30,1200
239,无叶,30,美的（Midea）塔扇 无叶风扇 静音柔风电风扇 落地扇 ,美的小家电官方旗舰店,10338373852,279,塔扇,900,94,风扇不错 噪音很小 造型美观 使用方便 安装方便 风很柔和 风力很大 质量不错 广角送风 颜色漂亮 安装方便 风很柔和,30,1000
139,5片,10,美的（Midea）KYT25-15AW 台式转页扇/电风扇/鸿运扇/台式学生宿舍家用,美的绿灯侠专卖店,10949052636,149,台扇,500,95,使用方便 风扇不错 噪音很小 质量不错 风力很大 造型美观 风很柔和 颜色漂亮 安全节能 底座很稳 造型美观 颜色漂亮 噪音很小,10,500
149,5片,10,格力（GREE)小电风扇12寸台扇转叶扇学生宿舍静音鸿运扇KYT-3001A,格力TOSOT旗舰店,1589259760,320,台扇,1100,97,噪音很小 质量不错 使用方便 风很柔和 风扇不错 风力很大 声音小 底座很稳 睡眠风不错 电机好 造型美观 睡眠风不错 安全节能 质量不错 风力很大 使用方便 适合宝宝 质量不错 噪音很小 使用方便 造型美观 扇网坚固 颜色漂亮 风很柔和,20,1100
189,5片,9,【京仓直送】格力（GREE）立式电风扇机械落地扇立式家用落地扇静音摇头电扇五叶扇可定时 FD-4027h5-WG,格力欧楠专卖店,11432400813,299,落地扇,300,96,风扇不错 风力很大 噪音很小 使用方便 安装方便 质量不错 安全节能 底座很稳 造型美观 风很柔和,9,300
149,3片,7, 格力（GREE）FD-4012-WG 机械式落地扇/电风扇 家用办公室静音电扇 台式,格力伟宏专卖店,12282315855,199,落地扇，塔扇，台扇，工业扇，空气循环扇,400,97,噪音很小 风力很大 使用方便 安全节能 扇网坚固 风扇不错 质量不错 风很柔和 造型美观 电机好,3,400
289,5片,30,艾美特(Airmate)电风扇金属叶五片静音吸顶扇1.4米吊扇 FZ5609楼顶扇,艾美特子云专卖店,10073933741,500,吊扇,900,94,风扇不错 风力很大 质量不错 造型美观 噪音很小 电机好 安全节能 风很柔和 使用方便 底座很稳 风力很大 噪音很小,30,1000
338,7片及以上,1,格力（GREE）FS-3005Bg7-WG 平背台地扇/电风扇,格力生活电器旗舰店,4979782,498,落地扇,90,97,遥控方便 造型美观 质量不错 风扇不错 底座很稳 噪音很小 风很柔和 电机好 安装方便 安全节能 电机好 遥控方便 噪音很小 安装方便 使用方便,2,90
449,无叶,2,艾美特(Airmate) FT70R 静音塔扇/电风扇/遥控睡眠风扇 白色,艾美特专卖店,12415767096,999,塔扇,100,96,安装方便 造型美观 风扇不错 广角送风 风很柔和 遥控方便 安全节能 风力很大 安装方便 广角送风,2,100
329,无叶,20,艾美特(Airmate) FTA47R-WJ 智能塔扇/电风扇 京东微联APP控制,艾美特生活电器旗舰店,2418840,899,塔扇,600,89,安装方便 造型美观 风扇不错 使用方便 风很柔和 遥控方便 远程遥控 质量不错 安全节能 颜色漂亮,50,700
399,7片及以上,10,艾美特(Airmate) FSA4087RI-WJ 七叶智能落地扇/电风扇 京东微联APP控制,艾美特生活电器旗舰店,1454917,999,落地扇,1000,96,风扇不错 声音小 质量不错 安装方便 噪音很小 遥控方便 风力很大 风很柔和 远程遥控 底座很稳 远程遥控 风扇不错 风力很大 造型美观 电机好 质量不错 颜色漂亮 底座很稳 电机好 噪音很小 风力很大 风扇不错 噪音很小 风力很大 风很柔和 遥控方便 风扇不错,20,1100
89,5片,40,格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇,格力明达丰专卖店,10162152537,298,转页扇,3000,97,质量不错 噪音很小 风扇不错 使用方便 造型美观 风很柔和 风力很大 底座很稳 安全节能 颜色漂亮 质量不错 风扇不错 噪音很小 风很柔和,70,3100
399,无叶,20,艾美特(Airmate) 塔扇FTW57R无叶电风扇 节能省电 遥控,艾美特子云专卖店,1536413477,1209,塔扇,600,93,造型美观 使用方便 遥控方便 质量不错 颜色漂亮 风力很大 风扇不错 风很柔和 底座很稳 安装方便 风很柔和 底座很稳 适合宝宝 质量不错 造型美观 造型美观 风很柔和 风扇不错 噪音很小 颜色漂亮,10,600
999,7片及以上,1,美的（Midea）FS40-17AR 高端九叶变频遥控落地扇/电风扇,美的两季品旗舰店,4424980,1199,落地扇,100,95,风很柔和 颜色漂亮 噪音很小 质量不错 造型美观 安装方便 安全节能 睡眠风不错 远程遥控 风扇不错 质量不错 扇网坚固 使用方便 安全节能 噪音很小 安全节能 睡眠风不错 风力很大 风很柔和 噪音很小 睡眠风不错 适合宝宝 噪音很小 远程遥控 远程遥控 安装方便 造型美观 电机好 噪音很小,4,100
128,3片,100,美的（Midea）FTW18-12L 台夹两用扇/电风扇,美的两季品旗舰店,857977,179,台扇,5400,94,使用方便 质量不错 风扇不错 风力很大 底座很稳 安装方便 风很柔和 噪音很小 还可以吧 声音小 使用方便 电机好 造型美观 安全节能 颜色漂亮 扇网坚固 造型美观 颜色漂亮 风力很大 风扇不错 使用方便,200,5800
69,5片,100,先锋（Singfun）台式转页扇/电风扇DK3302,先锋两季品旗舰店,2593396,199,转页扇,9900,96,风扇不错 使用方便 质量不错 风力很大 风很柔和 颜色漂亮 噪音很小 造型美观 底座很稳 安全节能 底座很稳 质量不错 风很柔和 颜色漂亮 风力很大 底座很稳 风很柔和 使用方便 风力很大 风扇不错 质量不错,200,10000
239,5片,20,艾美特(Airmate)遥控壁扇 FW3521R电风扇家用节能14吋摇头壁挂5片叶,艾美特子云专卖店,1540230565,799,壁扇,1100,96,风扇不错 安装方便 质量不错 噪音很小 风力很大 使用方便 风很柔和 遥控方便 造型美观 远程遥控 质量不错 广角送风 扇网坚固 睡眠风不错 使用方便,20,1100
329,无叶,0,美的（Midea）电风扇落地塔扇家用静音遥控定时扇摇头宿舍学生办公室大厦扇台式扇无叶风扇 遥控版,跨境数码全球购旗舰店,1988725641,499,落地扇，塔扇，转页扇，台扇，空气循环扇，风扇伴侣,200,100,适合宝宝 底座很稳 造型美观 使用方便 颜色漂亮 噪音很小 安全节能 安装方便 电机好 远程遥控 风很柔和 睡眠风不错 适合宝宝 扇网坚固 广角送风 颜色漂亮 扇网坚固 遥控方便 安全节能 遥控方便 风很柔和 底座很稳 风力很大 造型美观,1,200
189,5片,1,格力（GREE）电风扇KYSI-30D转页扇鸿运扇落地扇立式升降五叶定时静音风扇 KYSI-30D机械五叶扇,格力欧楠专卖店,12678455507,299,落地扇，转页扇，台扇,100,96,风很柔和 质量不错 风扇不错 风力很大 使用方便 安全节能 安装方便 底座很稳 噪音很小 扇网坚固 风很柔和,4,100
229,5片,4,美的（Midea）KYS30-5A 台式风扇落地台扇 升降转页扇静音定时鸿运扇,美的绿灯侠专卖店,11281378401,249,转页扇,100,94,风扇不错 质量不错 噪音很小 风很柔和 安装方便 造型美观 底座很稳 广角送风 颜色漂亮 睡眠风不错 风扇不错 噪音很小 造型美观 安装方便 风扇不错 广角送风,7,100
349,无叶,9,艾美特(Airmate)电风扇FTW56R 遥控塔扇无叶风扇 黑色,艾美特子云专卖店,1569293724,1029,塔扇,300,94,造型美观 质量不错 遥控方便 安装方便 风扇不错 使用方便 噪音很小 安全节能 风力很大 底座很稳 遥控方便 噪音很小 安全节能 造型美观 遥控方便 造型美观,9,300
399,无叶,30,艾美特(Airmate) FTA57R-WJ 智能塔扇/电风扇 京东微联APP控制,艾美特生活电器旗舰店,1540374,1099,塔扇,1000,93,使用方便 遥控方便 质量不错 风扇不错 风力很大 造型美观 风很柔和 底座很稳 远程遥控 安全节能 造型美观 风扇不错 睡眠风不错 安装方便 电机好 风力很大 广角送风 风扇不错 质量不错 遥控方便 远程遥控,40,1100
169,3片,40,GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇,格力小家电专营店,1566209583,526,落地扇,1300,94,质量不错 风力很大 噪音很小 风扇不错 安装方便 造型美观 底座很稳 使用方便 颜色漂亮 电机好,30,1400
149,3片,10,格力电风扇落地扇家用FD-4012-WG宿舍办公电扇定时静音学生落地风扇,格力清力专卖店,11301837456,189,落地扇,600,96,使用方便 安全节能 颜色漂亮 风力很大 噪音很小 扇网坚固 风很柔和 造型美观 底座很稳 睡眠风不错,10,700
179,3片,5,格力（GREE）FB-4005-WG  壁扇/三叶扇/电风扇,格力生活电器旗舰店,4483858,239,壁扇,400,97,使用方便 风扇不错 噪音很小 风力很大 安装方便 造型美观 质量不错 风很柔和 电机好 扇网坚固 安装方便 使用方便 颜色漂亮 电机好 风扇不错,8,400
269,5片,20,格力（GREE）FD-4026Bg5-wg 遥控式落地扇/电风扇,格力生活电器旗舰店,2599499,399,落地扇,2500,97,质量不错 噪音很小 安装方便 遥控方便 造型美观 风很柔和 风扇不错 风力很大 底座很稳 使用方便 安装方便 噪音很小 造型美观 质量不错 安装方便 扇网坚固 电机好 风力很大 质量不错 造型美观 睡眠风不错 遥控方便 噪音很小 风很柔和 扇网坚固 风扇不错,30,2500
129,3片,7,格力电风扇家用落地扇FD-4020-WG宿舍立式静音学生落地摇头风扇,悦联专营店,11331588170,179,落地扇,400,97,安装方便 使用方便 造型美观 电机好 安全节能 扇网坚固 噪音很小 质量不错 底座很稳 颜色漂亮,10,400
369,7片及以上,5,格力（GREE)电风扇 直流变频 遥控 落地扇 7风叶 FDZ-40X65Bg7 淡蓝色,格力傲信专卖店,11704349111,799,落地扇,200,97,质量不错 风很柔和 遥控方便 远程遥控 安装方便 使用方便 颜色漂亮 底座很稳 造型美观 噪音很小,2,200
549,5片,10,艾美特(Airmate) FSW62R 直流变频遥控落地扇/电风扇,艾美特生活电器旗舰店,1083231,699,落地扇,600,94,声音小 还可以吧 一般 噪音很小 造型美观 风很柔和 质量不错 底座很稳 电机好 遥控方便 颜色漂亮 噪音很小 遥控方便 使用方便 底座很稳 噪音很小 电机好 风力很大 质量不错 颜色漂亮,30,700
999,7片及以上,0,艾美特(Airmate) FS4081SR 七叶遥控智能语音控制落地扇/电风扇/风扇,艾美特生活电器旗舰店,5101708,2099,落地扇,40,96,风力很大 噪音很小 使用方便 造型美观 颜色漂亮 电机好 安装方便 广角送风 风很柔和 底座很稳 适合宝宝 风很柔和 造型美观 噪音很小 使用方便 广角送风 风很柔和 造型美观 底座很稳 风很柔和 扇网坚固 颜色漂亮 造型美观 风力很大,2,40
239,5片,10,艾美特(Airmate)【到手价199】五叶遥控落地扇/电风扇FS4092R-WA,艾美特旗舰店,10502318585,2190,落地扇,200,89,风扇不错 遥控方便 安装方便 风很柔和 使用方便 风力很大 噪音很小 质量不错 安全节能 扇网坚固,10,200
GoodCount,type,CommentCount,GoodRateShow,FBnumber,PoorCount,price,p_Name,keyword,GeneralCount,PreferentialPrice,ProductID,shop_name
250000,落地扇,260000,95,5片,4100,329,美的（Midea）FS40-13ER 五叶遥控落地扇/电风扇,遥控方便 安装方便 风扇不错 风力很大 质量不错 使用方便 噪音很小 底座很稳 风很柔和 睡眠风不错 质量不错 远程遥控 安全节能 风力很大 噪音很小,6600,219,1069555,美的两季品旗舰店
59000,塔扇,61000,97,无叶,700,449,美的（midea）FZ10-15BRW 遥控塔扇/电风扇,遥控方便 安装方便 风扇不错 使用方便 质量不错 风很柔和 噪音很小 风力很大 造型美观 底座很稳 造型美观 风扇不错,1200,329,1361004,美的两季品旗舰店
32000,落地扇,33000,97,5片,300,299,格力（GREE）FD-40X64Bh5  五叶遥控落地扇/电风扇,风扇不错 安装方便 遥控方便 质量不错 噪音很小 底座很稳 造型美观 使用方便 风力很大 远程遥控 风很柔和 风力很大 噪音很小 广角送风 安装方便 底座很稳 广角送风 扇网坚固 使用方便 风很柔和,500,188,3899679,格力生活电器旗舰店
160000,落地扇，空气循环扇,170000,96,5片,2500,239,奥克斯（AUX）FS-40-A1613 电风扇/酷黑五扇叶落地扇,风扇不错 安装方便 风力很大 质量不错 使用方便 底座很稳 造型美观 风很柔和 安全节能 颜色漂亮 遥控方便 使用方便 安装方便 底座很稳,5500,109,1058010,奥克斯电风扇旗舰店
16000,塔扇,17000,94,无叶,300,799,艾美特(Airmate) FT41R 遥控塔扇/电风扇,造型美观 安装方便 遥控方便 风很柔和 使用方便 风扇不错 质量不错 噪音很小 颜色漂亮 远程遥控,600,299,4533788,艾美特生活电器旗舰店
320000,落地扇,330000,96,3片,4000,299,艾美特(Airmate) FSW52R 遥控落地扇/电风扇,风扇不错 安装方便 遥控方便 质量不错 噪音很小 使用方便 风力很大 风很柔和 远程遥控 底座很稳 颜色漂亮 安装方便 遥控方便 风很柔和 质量不错,8700,199,595936,艾美特生活电器旗舰店
70000,落地扇,72000,97,5片,900,319,美的（Midea）FS40-13C 五叶落地扇/电风扇,风扇不错 质量不错 安装方便 风力很大 噪音很小 使用方便 底座很稳 风很柔和 电机好 声音小,1500,189,1077868,美的两季品旗舰店
170000,落地扇,180000,96,5片,2400,309,艾美特(Airmate) FSW65T2-5 五叶落地扇/电风扇,风扇不错 质量不错 安装方便 风力很大 使用方便 噪音很小 底座很稳 风很柔和 造型美观 安全节能 风力很大 风很柔和 底座很稳 使用方便 安全节能,5600,189,829764,艾美特生活电器旗舰店
